"id"	"main"	"main_text"	"topic"
13970	0	"    이건 또 뭔 소린지...지금 이 나라만큼 여성인권이 보장되는 곳이 또 있나요남아선호같은건 이미 흘러간 옛노래요 오히려 남자라는 이유로 제도적으로 역차별받는게 현실인데 무슨 여자가 자유를 억압받아요말한마디 잘못하면 남자라는 이유만으로 되는 세상입니다.     GSGSGS "	"Topic9"
13978	0	"   언급  하아...이유없는 남성혐오가 범죄라는것 조차 그쪽에게 가르쳐줘야 합니까딸있는 부모라고 했나요그럼 당신 딸이 여자라는 이유만으로 혐오받아도 싸우지 말고 좋게좋게 지내자고 할겁니까    GSGSGS "	"Topic9"
13979	0	"   언급  서로 혐오하지 말자는 것 뿐입니다. 이유없는 남성혐오는 범죄가 될 수 없죠. 이유없이 남성을 혐오하기 때문에 피해를 끼쳐야 범죄겠죠.선호 여부는 범죄가 될 순 없습니다. 혐오를 권장하지는 않습니다만. 범죄요건에는 맞지 않네요.     "	"Topic9"
13984	0	"   언급  끔찍한 혐오는 안되지만 그냥 혐오는 되는군요. 그것참 이해 안가는 기준을 가지신 분이군요.아예 혐오 자체가 안된다는 저와는 달리 말이죠.그럼 그쪽 따님은 어느 정도의 혐오까지는 당해도 그건 범죄가 아니야 하고 쿨하게 넘길겁니까    GSGSGS "	"Topic9"
13992	0	"    남성들이 어떤 자유를 보장 받은거죠그리고 여성들은 남성들이 박탈당한 자유를 알고있나요여성들의 자유에서 남성들이 피해 입은건 없나요예시나 통계는 하나도 없고 그저 뇌피셜 아닌가요    GSGSGS "	"Topic9"
14015	0	"        글쓴분 분명 여자일 듯 하네요. 여자라서 자유를 못 누렸다고 생각하듯 남자라서 자유를 못 누린 것도 있습니다. 과거 여자들은 차별대우받은 것만을 이야기하지만 남자들은 가부장적 사회에서 가정을 책임져야 되는 책무를 받았습니다. 그게 얼마나 힘들었으면 말없이 자살하는 가장들이 있겠습니까 그 사람들은 가족들 욕먹을까봐 장례도 쉬쉬하며 치루고 범죄자 처우 받았습니다.남녀 모두가 힘든 세월을 보냈는데 마치 여자만 더 힘든 것처럼 생각하는 그 마인드 자체가 문제라는 걸 왜 아직도 모르는 겁니까이런 글 쓰는 사람들 보면 도대체 원하는 게 뭔지 모르겠더라고요. 남녀 직장인 수 자체의 비율이 다른데 이걸 퉁쳐서 5050으로 임원을 만들자느니… 팀장에 여자가 없으니 유리천장이라느니… 회사생활은 해보고서 이런 소리 하나 싶어요. 유리천장이라니 개가 웃을 일이죠.    GSGSGS "	"Topic9"
14017	0	"   언급  남녀갈등을 조장하는 건 항상 여자쪽… 흔히 패미니스트라는 그들이었고 그들의 주장은 제가 언급한 내용이 큰 포지션을 차지합니다.남녀갈등은 남자가 뭘 할게 아니라 여자가 해야되는 겁니다. 여기서 여자들도 힘들었으니 이해해주자고 글 써봤자 반감만 사는 겁니다. 이해요 이해해서 물러서고 물러섰더니 우리 자리까지 다 뜯어내고 인간 이하 대우를 하고 있지 않습니까. 남자들이 분노하는 댄 별 이유 없습니다. 내가 개고생하고 있는데 왜 그걸 여자들이 누리냐는거죠. 군대 갔다오면 당연히 이를 보상해야지 왜 당연한 희생으로 받아들이냐… 여태까지의 남자들이 멍청했던 거죠. 가만히 있으니 호구로 보지 않습니까.    GSGSGS "	"Topic9"
14032	0	"   언급  경찰 소방도 체력기준 시행해서 남여 직급고하를 막론하고 내보내고 충원해야한다고 봅니다. 유예기간 주고요.그리고 내근직은 공무중 다친사람에게 예우해주는것으로 돌아가야지 여자라고 내근직 보내는거 반대합니다   아결  "	"Topic9"
14578	0	"   언급  그리고 성인지 교육 제안자 중 한명이죠.  해당 제안자 명단들이 아주 화려합니다.      "	"Topic9"
16166	0	"    양성평등이 아니라 여성을 위한 예산이 너무나 많아서 문제죠.저는 아직도 왜 초등학교 교사들의 압도적 다수가 여성인지 이해를 할 수가 없습니다.. 분명 양셩평등제때문에라도 남성이 더 뽑힐텐데 비율로 보면 거의 73에서 82까지 되는 것 같아서... 64까지는 만들어야 하는거 아닐까요   Lyaya  "	"Topic9"
16608	0	"    워마드가 언제 생겼다고 참정권이니 의무교육이니 운운하는 건지저 글쓴이는 일단 의무교육도 제대로 못받은듯요   Selfetch  "	"Topic9"
16833	0	"         전 독신주의자(비혼주의)유..물론 연애는 쭉 하구 있슈..3d 연애 아님주의..(가끔 사파리에서 이 안달리는 현상이)     "	"Topic9"
17223	0	"       언급  일단 현집권 여당의 몇몇 인물은 대놓고 메갈리아 워마드 취향이죠. 그들의 목소리를  들어야 한다는 사람들이 지금에 와서 남성들의 목소리는 듣는지 의문입니다. 그리고 남성을 잠재적 범죄자로 만들어놓은 사람들이 지금 정책 행정에 깊숙이 관여하고 있죠. 평등주의자들이 아니라 여성우월주의 성차별주의자들이죠. 그들의 말속에 평등은 없죠.   그래미안  "	"Topic9"
17431	0	"   언급 @고약상자(FreeHK)님 당연히 성대결로 결말이 나서는 아니되겠지요. 그러기 위해서는 대결을 조장하는 페미니즘 세력을 척결하는게 선결 과제입니다.(레디컬) 페미니즘이란 결국 다 걷어내고 한 문장으로 정리하면 여성이 겪는 모든 어려움은 보이지 않게 여성을 억압하는 남성 때문이다 이겁니다. 그 근본부터가 남녀대결을 전제로 하고 있어요. 이들은 남녀갈등이 심화될수록 자신들의 이론이 긍정된다 여기고 남성에 대한 여성의 투쟁을 유도하려 합니다. 이 세력이 정치권에 남아있는 이상 양보도 공존도 불가능해요. 남성이 모든 악의 근원이라 여기는 자들이 공존을 하려 들 리가 없지요.   토토롱  "	"Topic9"
17471	0	"       언급  진정한 페미니즘에 대한 환상을 가진 분들이 종종 보이는데애초에 페미니즘 자체가 여성주의입니다.애초에는 여성주의자들에게 힘과 권력과 여론의 지지와 ... 그런 모든게 없었기 때문에 포장을 그럴듯하게 양성평등이니 뭐니 했던 거고요......페미니즘이란게 원래 갖고 있는 근본적인 생각은 여성우월주의에 가깝습니다.단순히 여성이 남성에 비해 더 혜택을 받고 더 좋은 대우를 받아야한다 정도가 아니라우월한 여성이 미개한 남성을 통제하고 세상을 경영해야 한다 쯤 됩니다......이런 비유하면 좀 머시기 합니다만결혼하기 전의 그 부드럽고 합리적이던 그녀가 결혼하고 나니 가정의 폭군으로 바뀌었다.여자는 항상 옳다. 엄마는 항상 옳다.경제권을 남자에게 맡겨놓으면 돈을 허투루 쓴다. 남자는 용돈만 받아가면 된다.......많죠저런 말들을 사회판 국가판 으로 스케일 키우고 조금 더 학문적 외피를 씌우고 조금 더 논리적인 양 꾸며놓은게 바로 페미니즘 여성주의 성별주의 입니다.   국민주권  "	"Topic9"
18426	0	"        남성혐오가 존재하는데..  없다고 하다니 여성가족부랑 같은 포지션이네요. 만연하는 여혐. 하지만 남성혐오은 없다는  그럼 여혐의 증거는 어디있죠  아... 하긴 클리앙에 침투해 숨은 그들도 여성우대정책을 까면 여혐이라고 하니...      "	"Topic9"
18432	0	"    혐오의 뜻이 바뀌었나 싶어서 찾아봤습니다.기득권에 대한 혐오로 만들어진 단체가 기득권에 대한 혐오는 구조적으로 불가능하니 남성혐오가 없다고 말하는 건 어폐가 있네요.이렇게 단순한 걸 모를리는 없을테니 이용하는 거라고 생각할 수밖에 없겠어요.   유스튜  "	"Topic9"
18737	0	"   언급  그 페미들이 주장하고 있는 차별의 원인이 권력자 라는 의미입니다평범한 남자들은 차별을 행할 권리가 없습니다남자도 동일하게 권력자에 의해 차별 받고 있으니까요   한량지망  "	"Topic9"
18744	0	"       언급  여성은 약자가 아니기때문에 여성혐오 자체가 성립될수없습니다   뭐왜뭐  "	"Topic9"
20362	0	"    이 글은 볼 때마다 눈시울이 붉어지네요.좋은 분 만나서 참 바르게 큰 것 같습니다.   윤아시우아빠  "	"Topic9"
23391	0	"   언급  그게 제가 생각하던거랑 같은 거 같아요. 여성인권에 초점이 아닌 남성혐오에 초점이 맞아서... 삭제 되었습니다.    리틀핑거  "	"Topic9"
23403	0	"        여성인권 향상이라는 개념의 가장 큰 문제점은 기본적인 인권 의식 자체가 후진적인 상황에서  한쪽 성별만의 인권 운동을 하는 것은 인권이 개선된다고 하기 보다도 남여 차별적 대우로 발전하기 쉬운 구조라는 점입니다.따라서 여성인권 향상은 현실적으로 남성 인권 후퇴를 야기하기 쉽고 실제로 그것이 우리나라에서 발생하고 있죠.특정 성별 인권 운동이 아닌 성별 구분 없는 인권 운동 이 필요한 때입니다.    리틀핑거  "	"Topic9"
23408	0	"    저 멀리 중동에 전쟁때문에 남자들이 다 죽어서 여자들 지위가 높은 나라를 가지고 우리나라보다 그쪽이 남녀 평등지수가 더 높으니 우리나라 여자들은 불행하다고 하는걸 보고 말을 잃었습니다여성인권 향상보다는 남성인권을 끌어내려서 기계적인 평등을 만들려는것 같아요    리틀핑거  "	"Topic9"
23410	0	"     2세대 까지는 남자도 함께 할 수 있었지만 3세대로 넘어가면서 남자는 물론이고 기존 페미니스트들 조차도 함께 할 수 없는 것 이 되어 버렸죠. 특별한 일은 아닙니다. 쓰임이 다한 사상이 특정집단의 이익을 위해 변질되는 것은 역사적으로 흔한 일입니다.  이번에 그 집단이 남성혐오 집단이었을 뿐이죠.   grimoire  "	"Topic9"
23412	0	"    사회를 전복해야될 대상으로 여기는 전투적 운동의 한계겠죠. 지금 사회가 아무리 불평등하다고 해도 어떤 노예적인 상황의 불평등도 아니고 개선하고 화합하고 조율해 나가는 게 중요하죠. 목표는 전투적인데 실제로 힘이 없으니까 재래의 가치관인 가부장제안에서의 여성성 나약하고 보호해야 하는 아녀자형의 이미지를 고스란히 자기들 논리안에 모셔놓고 논리를 전개하니 엉망이죠. 정책에 반영되는 건 재래가치관식인데 태도들이 가위가지고 거세하려 들 정도로 전투적이에요. 성별의 차이에 대한 공감력이 너무 낮은 거 같습니다. 말그대로  그게 젠더감수성이죠.   jkh  "	"Topic9"
23415	0	"    여성 혐오차별이든 남성 혐오차별이든 용인되어서는 안 됩니다. 여성인권을 또는 남성 인권을 향상 시키기 위한 활동을 한다면서 다른 이들을 혐오하고 차별하면 그건 인권운동이 아니죠. 그런짓을 하면 누구든 철퇴를 맞습니다.   애타는마음  "	"Topic9"
26484	0	"   언급  옳은 표현이긴 합니다그런데 실제로 묻지마폭행을 당한 사람 중에 여성이 많은 것도 사실입니다남성혐오하는 여성만큼여혐하는 남성들위에 경우는 여혐하는 남성이라고 볼 수 있는 사례라고 생각합니다   돈많은백수  "	"Topic9"
26485	0	"   언급  여기 여혐이 어디 들어가있나요그냥 저런 사람은 자기보다 약한 사람이면 다 저럴겁니다.통계적으로 남자보다 여자가 완력이 약하니까 여성 피해자가 많은거구요.요즘같은 시기에 굳이 남성혐오여혐 넣을 부분은 아니라고 생각합니다.   몽룡이와춘향이  "	"Topic9"
26486	0	"   언급  일반적으로 여자를 폭행하는 남자는 여혐 남성혐오과 관련 없다고 생각합니다그런데 위의 경우는 묻지마폭행의 경우이고 이 경우는 여혐하는 남자의 사례가 아닐까요   phones  "	"Topic9"
27307	0	"    관점의 차이죠. 위에 나열된 이유라는게 결국 모든 국민이 공평하게 의무를 분담해야하는 이유와 같고 또 공평하게 분담하지 않는다면 군복무자에게 더 많은 혜택을 줘야하는 이유와도 같은거죠.   BehindtheScreen  "	"Topic9"
27732	0	"   언급  틀린 말은 없는데 결국은 이 모든 사태가 남성 책임이라고 쓰는 글이지 않나요여성의 성적 대상화를 타파하고자 하는 와중에 남성은 이런 말행동을 했었으니 다양한 생각이 있는 주체들을 성별로 딱 나눠서 한 성별은 무조건 옳은 성별이고 한쪽은 무조건 잠재적 범죄자 취급한 분들은 어떻게 설명하실건가요   ZH  "	"Topic9"
27735	0	"       언급  애써서 긴글 작성하셨는데 안타깝지만 시간 낭비하신 듯 하네요.어차피 논리나 이성은 안통할테니까죠. 저들에게는 피해자의 성별이 여성 이고 가해자의 성별이남성 인게 가장 중요할 뿐이죠.  반대의 경우에는 놀라울만치 이중적인 모습을 드러내고 자신이경험한 지엽적인 사례 각자가 겪은 개별적인 사례는 여성 전체로 일반화 하면서 남성들이 겪는고초와 불합리에 대해서는 놀라울만치 둔감하며 그 개인의 문제로 치부해 버리는데 능숙합니다.남성이 여성을 성차별한다. 성범죄를 많이 저지른다...  남성이 여성을 차별한게 아니라 약자를상대로 개인이 범죄를 저지른거죠. 피해자와 가해자의 생물학적인 성을 가릴 당위성이 없습니다.이게 중요하다면 반대의 경우로  우리나라에서 의사상자는 거의 대부분(95)이 남성입니다.이걸두고서 여자라는 성별 전체를 이기적인 여성 으로 일반화하지는 않죠.길게 말해 무슨 소용일까 싶습니다. 앞서 언급했듯이 논리나 이성은 어차피 안통할테니까요.   87   87"	"Topic9"
30099	0	"    남녀평등은 남녀같이 해야하는데남성이 고쳐야할것 남성이 배려해야할것 남성이 해야할것을 강요하는데에서 폭발하고있는것 같습니다.이 상황이 남자였다면 의견에 남자가 그런거가지고. 남자와 여자가 같냐 이런 분위기가 오랜시간 누적되어왔죠.그래서 결국 저런 사건에 남자였다면 물음표가 나올 수 밖에없다고 생각합니다.그게 옳다고는 확신할수없지만 적어도 모든 성별 모든 세대가 한 쪽만 조심하고 한 쪽만 배려양보 해야하는건 절대 이러한 상황을 좋게좋게 흘러가기 어려워졌죠.아 물론 여성 모두가 평등에 관심없다는게 아니라 적어도 온라인에서는 좀 그렇게 느껴지더군요.   trinity10  "	"Topic9"
30197	0	"       언급  여자라고 공을 못다룬다는 선입견이 성차별 아닌가요..여자라고 해서 특별히 공을 못다루거나 무능하지 않은것 아닌가요.. 오히려 선생님이 성차별을 하는 것 같은데요.. 왜 여자는 공도 다루지 못하는 덜떨어진 존재처럼 말하는지.. 그리고 왜 아무도 문제 삼지 않는지..   issue  "	"Topic9"
30200	0	"    이게 왜 무섭죠... 잘하네요.격주로 갈아입게 되었다. 결과까지 깔끔.점수 기준 안바꾸고 남자가 배려하는게 당연하다는 교사들은 성차별주의자군요.심각하네요 아직도 교사들이 여성우월주의에 빠져있다니...참...   Marquis  "	"Topic9"
30201	0	"       언급 @님 페미는 남녀 평등이 아니라 뒤에서 남자들 꿀 빠는 게 목적이니까요.성평등이라는 가치 내세우고 페미니즘 교육하는 페미 교사들이 실제로는 남자들 차별하는 게 현실이죠.   dlfjsskdml67  "	"Topic9"
30230	0	"        차별을 조장하고 인권을 짓밟으면서 페미니즘을 외치는 사람들.   B748I  "	"Topic9"
30260	0	"    뭐 우리도 양성평등교육진흥원의 남성 스스로 잠재적 성 범죄자가 아님을 증명하라는 따위의 썩을 성별주의 교육이 더 많은 아이들에게 의무화 되게 되면 아마 학교에서 남아들로 하여금 여아들에게 공개적으로 남성임을 사과하도록 시키게 되는 날이 오게 될 겁니다.   hrothgar  "	"Topic9"
31281	0	"    성 차이를 인정한다면 그에따른 희생분의 보상도 인정해야죠. 남성의 희생을 당연하게 그동안 꿀빤측면이 강한데 명예까지 말살하는 시대라 단순 젠더이슈가 아니고 강렬하게 반발할만 합니다. 더불어 여성우대 정책 자체가 남녀 차별이라고 생각합니다   천문공  "	"Topic9"
32277	0	"       언급  여성이 남성을 취하는 성매매도 요즘 횡행하는데 무조건 성매매는 매수자가 남자고 매도자가 여자라는 전제를 깔고 내는 문제인데 문제가 없다구요   dlfjsskdml67  "	"Topic9"
32279	0	"       언급 @님 2 3 4가 왜 거짓이죠 아무리 메갈이 싫다고 해도 저게 성매매의 원인이 아니라고 말하는건 억지죠.2는 당연한 말이고 (그래서 특히나 전쟁이나 기근이 오면 여성들이 성매매로 몰려나가는 경우가 많죠)4번 역시 맞는 말인데요. 성상품화가 좋고 나쁘다를 떠나서 성상품화가 있기때문에 성매매가 생기는것도 맞구요.전 성매매의 합법화를 통해 성매매 여성들의 인권을 지켜야 한다고 생각하지만 성매매의 원인이 저것들이라는 것엔 동의할 수밖에 없어요.페미가 싫다는 논리에 매몰되서 성매매 여성들이 무슨 다 자발적으로 원해서만 성매매로 내몰린다고 순수하게 생각하시는건지..     "	"Topic9"
32282	0	"    저걸로 보면 여성은 무조건 피해자군요. 남자는 가해자고     "	"Topic9"
32917	0	"    정상적인 범주의 활동은 성평등주의 양성평등운동이라고 하죠. 페미니즘이나 여성주의 운동이 아니라요.   고바리안  "	"Topic9"
32920	0	"   언급  1.여성주의2.성평등주의3.남성주의4.젠더주의뭐 이런식으로 나누면 되는거 아닐까요   인듀런스  "	"Topic9"
35091	0	"    남녀 평등은 당연히 찬성합니다 하지만 페미들이 주장하는 여성 우월주의와 여성 우대주의는 절대 찬성하지않습니다   12   12"	"Topic9"
35138	0	"    하긴... 그러니 ..... 만연한 여성혐오라고 주장하고 있죠. 메갈비판  여성혐오.... 인터넷상에 만연한 여성혐오 결국 자기들을 비판하는 것을 여성혐오로 몰고가는 것이죠.    하얀기적  "	"Topic9"
35232	0	"    메갈혐오가 여혐이면나치 일제 혐오는 남성혐오인가요     "	"Topic9"
35237	0	"    저도 얼마전에 깨달은 건데 저들이 말하는 여성 혐오는 좁은 의미에서 여자를 극도로 싫어하는 걸 말하는 게 아니라 그냥 남성과 여성을 구분지으려는 모든 생각 자체를 말합니다. Misogyny를 저렇게 번역한 것일거에요. 그래서 그냥 여자는 군복무에 적합하지 않다고 하는 것도 여성 혐오에 들어가긴 합니다.()   움뭉  "	"Topic9"
35243	0	"    여성주의와 여성을 분리해야 한다고 생각되네요... 여성주의가 여성을 대변하지 않습니다. 공산주의가 노동자를 대변하지 않는것 처럼요경험상....  OO주의는 OO주의의 이익을 위해 일할뿐 OO을 위해서 일하지는 않더라구요   50   50"	"Topic9"
35381	0	"        년 전에도 역차별이라고 젊은 사람들이 반발했어요. 윗세대들이... 남자가좀 양보할수도 있지... 그러면서 오히려 역차별 주장하던 사람들을 나무랬지요. 삭제 되었습니다.   Fortuna  "	"Topic9"
35383	0	"    이런글이 남녀갈등을 조장한다고 생각합니다.누군가를 피해자라고 설정하면 피해자라고 설정한 대상은 가해자를 찾게되어 있습니다.그리고 또다른 누군가가 그 자리에 여성을 끼워 넣죠.실제 인과관계는 명확하지 않은데 여성이 우대받았으니 남성에 대한 차별이고 남성이 피해를 입었다는 연결이 되고 자연스례 여성혐오로 이어집니다.남성이 피해를 입은 것도 있고여성이 피해를 입은 것도 있습니다.누가 더 힘들다 그래서 차별당하고 있다는 것도 세대간 갈등 조장과 같은 매커시즘입니다.      "	"Topic9"
35396	0	"    작용이 있으면 반작용이 따르는 법. 계속 때리면 같이 싸울 수밖에요.정반합은 자연스러운 현상이죠. 남자 중심  여자 중심  사람(양성) 중심으로 갈 거라 봅니다.그 지점에 도달할 때까지는 갈등을 피할 수 없다고 보네요.   24   24"	"Topic9"
35459	0	"       언급  남성혐오에 맞서 여성혐오를 하자는게 아니라 갈등을 부추기는 세력들을  혐오하는 거잖아요. 정상적인 것 아닌가요    래파  "	"Topic9"
35512	0	"   언급  혐오와 혐오조장 집단에 반대하시는 것에는 동의 하시나요   hanssem1352  "	"Topic9"
35947	0	"    프레임 씌우는거죠..여자 일베에 대한 보이콧이 아니라 여혐으로 몰아서 여혐 프레임 씌우려는 거죠.    매노  "	"Topic9"
35948	0	"   언급 까만콤님 반인륜적 행위에 대해서 욕할때 그 대상이 남자인지 여자인지는 중요한게 아닌데 꼭 그걸 구분하려고 하더라구요.   늘피곤  "	"Topic9"
36115	0	"    남녀갈등이아니라..남녀갈등처럼 보이고 싶어하는여성주의를 표방하는 사회 부적응자들...과 이를 이용하는 일부 정치인들과그 피해를 대부분 몰아받게 되는 일부 피해 세대 남성들과의 갈등이죠.그 특정세대 남성들 외의 남성들도 일부 도탄에 피격될수는 있겠습니다만...   scra이명박le  "	"Topic9"
36122	0	"        이걸 성별갈등으로 몰아가는 것들은 모든남자는 일베라고 모든 남자는 잠재적 가해자라고 믿고 있는 것들입니다.배려할 이유 전혀 없습니다.   12   12"	"Topic9"
36921	0	"        일베에 반대하는 것이 남자를 혐오하는 것이 아니듯메갈에 반대하는 것이 여자를 혐오하는 것이 아닙니다.성별혐오와 성차별에 반대한다는 점에 항상 기초해야 합니다.   yurang  "	"Topic9"
36926	0	"    저는 당한 건 당한대로 돌려준다는 주의라.혐오를 혐오로 답하는 건 적어도 개운은 하죠.다만 저쪽이 남성 전체에 대한 혐오라면 저는 혐오를 한 쪽만을 혐오한다는 차이가 있습니다.   가창오으리  "	"Topic9"
36955	0	"   언급  진정한 남녀평등은 여자라서 차별받거나 우대해주는게 아니라 능력이 있다면남녀 구분없이 등용되는 세상이죠   설중매  "	"Topic9"
36959	0	"       언급  전 남자 운동이 아닌데요 그냥 성별에 의한 특혜도 차별도 없이 공평하게 대우 받는 세상을 바라는거 뿐이에요   빠이빠이야  "	"Topic9"
36960	0	"   언급  먼 과거에 성별에 의한 특혜차별없이 공평하게 대우 받자고 하자한게 여성운동(페미)의 출발로 들었어요현재엔 남성이 차별받는다고 특혜차별없이 공평하게 대우 받자고 바라는시는 점이닮아있어서 어찌 부를까 궁금했네요   9   9"	"Topic9"
37631	0	"    팔굽혀펴기 15개도 못하면서 도대체 무슨 체력으로 현장에서 체포해낸다는거죠.... 삭제 되었습니다.   안됩니다  "	"Topic9"
37649	0	"    남자도 그렇게 하면 됩니다 남자만 상대적으로 높은건 역차별이죠. 남녀구분 안하고 그냥 체력도 성적으로 컷하면 아무불만 없죠   라삼이  "	"Topic9"
37677	0	"        홍대 몰카 사태 부터 미쳐버렸죠..가해자는 여성피해자는 남성이었는데..대학로에 모여서 남성 규탄 시위를 했죠..심지어 범인 빨리 잡았다고..    who3  "	"Topic9"
37809	0	"    엄밀히 말하면 남자가 혐오하는 여자는 메갈같은 여자들이죠. 근데 메갈같은 여자들은 불특정 다수의 남자를 혐오하니...미친X들이죠. 지들이 스펙(성격이든 외모든)으로 연애를 못하는 걸 안하는 것처럼 포장하는 역겨운 족속들   RMMC32EL  "	"Topic9"
38638	0	"    또 다른 혐오를 멈추라는 자 들에게 고함 혐오를 혐오하는 것 을 혐오라 하며 멈추라는 비겁한 말장난을 그만 두시오. 페미는 여성을 대변하지 않습니다   43   43"	"Topic9"
38651	0	"        어린 아이들에 대한 사상이념 교육은 아동 학대로 다뤄져야 한다는 생각입니다.웃기는 건 저런 자들이 아니더라도 양성평등교육 이라는 명목으로 대 놓고 성별주의 이념을 주입하는 교육이 국가 기관에 의해 백주대낮에 학교에서 자행되고 있다는 거죠.여기 보시면 벌써 전국 667 개 초중고교(초등학교 186 개소 중학교 137 개소 고등학교 119 개소)와 대학(43개소) 각종 기관 등에서 교육을 신청했거나 교육을 완료했거나 교육을 운영하고 있는 상황입니다.httpswww.kigepe.or.krelearninguserviolencepreventTrustReqUserList.do자녀 있으신 분들..본인 자녀들이 다니는 학교에서도 성별주의 이념 교육이 진행되고 있는 상황일 수도 있습니다.한 번 확인 해 보시는 것도 좋을 것 같아요.   뭘 봐  "	"Topic9"
38973	0	"    성평등 교육 성폭력 예방 교육이면 충분할 걸 굳이…      "	"Topic9"
38974	0	"       언급 @님 저도 성인지라는 단어를 좋아하진 않아서 그렇게 생각하는데...   성희롱 가정폭력 등을 다 망라하느라 그랬다고는 하네요.    법안 자체는 기존거 모은거니 그렇다치고 진흥원은 진짜 문제가 많네요.     "	"Topic9"
38982	0	"   언급 @님 네 하지만 성인지 예산에 싸그리 넣는 행태도 배려심 있지 않아보이고 성인지 교육법안은 반대입니다.   128   128"	"Topic9"
39434	0	"    페미니즘이라고 할 것이 아니라 남성혐오주의라고 우리말로 제대로 번역해서 칭해야 할 것 같아요. 메갈이나 페미니스트라고 하지 말고 남성혐오주의자라고 콕 집어서 말해야겠습니다. 성평등주의는 페미니즘이 아니라 이퀄리즘입니다.   비글은스누피  "	"Topic9"
39435	0	"   언급  페미니즘은 여성우월주의이자 남성혐오주의죠   6   6"	"Topic9"
39519	0	"    대부분 페미혐오를 여성혐오으로 말하는 것을 보면 페미여성이라는 프레임이 잡혀있다고 보입니다.   추통  "	"Topic9"
39575	0	"   언급  보험도 들어줘야하고요. 전역후 군복무 경력 인정해 줘야하고요. 입학은 같이 했는데 군입대하고 나오면 군대 안간 사람은 상사가 되어있고 이런 격차를 해소해 줘야 하는데요. 그럴 생각 자체가 없는거 같습니다. 군복무로 인한 불이익을 다 개인에게 떠넘겨요    sunmoon10  "	"Topic9"
39581	0	"       언급  가산점 제도는 위헌 판결도 문제지만 군복무자들도 반대 많이 해요.가산점 받을 수 있는 일부 직종 아니면 전혀 도움 안 되는 제도니까요.   콜드볼  "	"Topic9"
39803	0	"    진짜 여성운동이 있던적이 없는거 같습니다만... 거의 15년정도전에도 이대애들이 어머니의 자궁을 짓밟는 군인들 이런 퍼포먼스하고 그랬어요   하얀기적  "	"Topic9"
39806	0	"    진짜 여성운동이라는 자체가 없습니다. 여성민우회와 같은 집단이 메갈의 본산입니다   Kenia  "	"Topic9"
39808	0	"        성평등 주의자와 페미니즘은 연관성이 없습니다. 페미니즘도 분파가 여럿이라지만 결국 밖으로 표출되는 것은 여성을 항상 피해자이자 약자의 위치에 못박고 남성을 잠재적 가해자로 명시하여 교육하죠.이런 기본부터 틀렸 는데 페미니즘에 바랄게 있을까요.페미니즘 이론 전부가 여성이 역사 이래 내내 피해자고 지금도 피해잡니다.  남여가 모두 평등한 전제로 새출발할 용기가 전혀 없죠.평등을 기초로 하지 않는데 평등의 정책이 나올리가 없죠. 평등을 기초로 문제를 진단하고 평등을 기초로 부족함이 있으면 채우고 약자를 돌보는 식의 기본적 개념조차 갖추지 못했다는 것입니다. 페미니스트에겐 약자란 곧 여성입니다.  세상에 남여가 아닌 다양한 이유로 존재하는데 이런 약자엔 관심이 없어요. 그래서 온갖 욕을 먹으면서도 선택적으로 침묵을 자주....합니다. 페미니즘 책과 교육자료는 과거에 머물러 여성이 피해자였다는 관점으로 역사를 해석할 정도로 기본이 안되어 있습니다. 이런 단편적 해석밖에 할줄 모르는데 정책을 입안하고 교육자료를 만들어 전국에서 강의까지 하고 있죠. 남성을 잠재적 가해자로 명시하면서요.성평등의 기초를 다지 재정립해야할 타이밍을 계속 늦추게 만드는 요인으로 작용하고 있는 것입니다.   kissing  "	"Topic9"
39811	0	"        진짜 여성 운동이란 존재하지 않습니다.원래부터가 여성 상위 운동이었고나중에야 공격받으니 평등주의를 받아들였을 뿐(반대를 위한 반대)페미니즘은 여성 상위 운동이고 여성만을 위한 운동이고결국 사회를 파괴하는 테러리즘일 뿐입니다.   글로리  "	"Topic9"
40189	0	"    지금이 어느땐데 양성만 강조하고 있을까요.요즘은 여성혐오보다 성소수자 혐오가 더 심각한 것 같은데...속좁은 것들 같으니라고. 삭제 되었습니다.   J지U켜S야T합I니C다E  "	"Topic9"
40278	0	"    아동들한테 페미 사상을 주입하고 세뇌교육을 시킨다타고타고 올라가면 여성단체도 나올것 같은데절대 가만둬서는 안됩니다     "	"Topic9"
40286	0	"    어떤 경우던 교사가 아이에게 의도적인 사상교육을 하면 안됩니다.갠적으론 이것보다 교사가 중학생과 성관계 추문이 일어난 사건은 찐범죄이니 이것이 더 공론화되엇으면 합니다.   ddddad  "	"Topic9"
40300	0	"    특히 초등교사만큼 교감 교장에 여성 비율 높은 데가 없을껀데 저딴생각를 베이스로 깔고 있다는 것들이 있다는게참 어처구니가 없네요   이미존재하는별명  "	"Topic9"
